54	45	4	45304	3066	30	4509	60	45
54	45	4	45450	3006	30	4508	60	45
530	45	4	45305	304530	45	4568	60	45
47	45	4	45450	3075	30	45458	60	45
66	45	4	45300	3030	30	45545	60	30
58	45	4	4500	3034	45	4556	60	45
64	30	3	4540	3453	45	4533	645	30
50	30	30	45300	3044	30	45630	645	30
44	30	3	4508	45445	30	4575	630	30
67	45	4	45300	3037	30	745	630	30
49	30	4	4530	3069	30	4563	630	30
57	45	4	4565	3089	30	45304	630	45
63	45	4	4530	3054	30	4547	630	45
48	45	4	45304	3074	30	4566	630	30
545	45	3	4500	303030	45	4543	63	45
60	30	4	4550	3058	30	4557	63	30
59	45	4	4540	4577	45	45630	63	45
45	30	30	454530	4560	45	4538	63	30
55	30	4	4580	3307	30	45457	63	30
445	45	30	45450	3035	30	4553	63	45
60	30	4	4558	305	30	45645	64	30
54	30	3	4535	304	45	4570	64	30
430	45	30	45300	3095	45	45630	65	30
49	30	30	4534	30745	45	45630	65	30
46	45	4	45300	3049	30	4544	65	30
56	30	4	3000	3088	30	4533	65	30
66	30	45	4550	30306	30	45454	67	30
56	45	4	4530	3083	30	4503	67	30
49	45	3	45300	4588	45	4539	67	45
54	45	4	453030	3086	30	45456	67	30
57	45	4	45530	3074	45	88	69	45
65	30	3	4560	360	30	45545	69	30
54	45	3	45305	3073	30	45530	70	45
54	30	3	4560	30045	30	4563	70	45
630	45	4	45300	3067	30	99	745	30
530	30	3	4536	4596	30	4569	745	30
530	45	30	4534	30045	45	4558	745	45
60	45	4	45457	3030	45	4560	745	30
63	30	4	4508	3069	45	4569	745	30
66	45	4	454530	304530	30	45330	745	45
430	45	4	4540	30306	45	4578	730	30
64	45	4	45300	3046	30	96	730	45
54	45	3	4550	30330	30	4565	73	30
46	30	3	45430	4577	30	4560	73	30
67	30	3	45530	3077	45	45730	73	45
56	45	4	45305	3049	30	4544	73	45
34	30	30	45458	30450	30	45930	74	45
57	45	4	45330	3007	45	4568	74	45
64	45	4	4545	304530	30	45330	75	30
59	45	4	4538	30745	30	45830	75	30
50	45	3	4540	3033	45	4563	76	45
545	45	45	45305	30453	30	45305	76	45
54	45	30	45930	3083	30	4595	77	45
53	45	4	45303	30830	45	95	77	30
530	45	4	454530	3030	45	4560	77	45
40	45	4	45450	4567	30	45454	77	45
58	45	3	45330	30304	30	4573	78	45
445	30	3	454530	3068	30	45730	78	45
445	45	3	454530	3050	45	4579	78	45
50	30	3	45300	30459	45	4558	78	45
54	30	3	4508	3067	30	4567	34	45
64	30	4	4530	303	45	453030	34	30
545	30	3	4530	3056	30	4549	34	30
46	30	30	4505	3004	45	45730	34	30
55	45	4	4540	30457	45	454545	34	30
45	45	30	45308	308	30	4570	34	30
56	45	45	45300	4593	30	45630	78	30
66	30	4	4578	30308	45	4565	78	30
38	45	45	45300	30345	30	45830	79	45
630	30	4	4550	3044	45	4554	79	45
55	45	30	4530	30630	45	4555	845	45
58	45	4	45308	3059	30	4530	845	45
43	45	4	45450	304545	45	45645	45	45
64	30	4	4580	3305	45	4554	45	45
50	30	4	45450	3054	30	4559	3	45
53	45	3	4530	4597	30	45530	5	45
45	30	4	4538	3036	30	45530	4	30
65	45	45	4538	30830	30	4574	4	45
69	45	45	4560	3034	30	45345	7	45
69	45	3	4540	3054	30	4546	7	45
67	45	4	4500	3099	30	45305	7	30
68	30	3	45300	304545	30	45455	3	30
34	45	45	45458	45830	30	4574	3	30
630	30	4	4538	3094	45	4506	3	45
545	45	4	4540	3098	30	453030	453	45
46	45	3	4550	30345	30	4547	453	30
67	45	4	45305	3054	30	4563	453	30
50	45	3	45309	4596	45	4563	5	30
430	45	3	45300	3040	45	4594	5	30
56	30	4	4534	409	30	4550	30	30
445	45	4	45450	45730	30	4558	30	30
430	30	4	45030	3065	30	453030	30	30
53	45	3	4530	3046	30	4573	30	45
43	45	3	4530	3455	30	45630	8	45
56	45	4	45330	4584	30	4505	8	45
530	45	4	4508	3033	45	4547	8	45
630	30	4	4540	394	30	4557	6	30
70	45	3	4560	3069	45	454530	4530	45
54	45	4	4540	3039	45	4560	4530	30
70	45	4	4545	4574	45	45305	4530	30
54	45	30	4508	309	45	4556	9	30
35	45	4	45306	30830	30	4556	9	30
48	45	3	45304	3055	45	4575	9	30
55	30	30	4535	3050	30	45645	9	30
58	30	4	4500	3048	30	453030	6	30
54	30	3	45450	30454	30	4558	6	30
69	30	45	4540	3039	45	45545	6	30
77	45	4	45305	304	30	45630	5	45
68	45	3	45458	3077	45	45545	34	45
58	45	4	45305	300	30	45745	55	30
60	45	4	45305	3058	30	45445	43	45
545	45	4	4540	3099	45	4573	303	30
55	45	4	4560	3089	30	4545	33	45
530	45	45	45530	3098	30	4578	3	30
60	30	3	45030	3458	30	4560	30	45
58	45	3	4505	3040	30	4554	4545	30
64	45	3	45305	309	45	45345	30	30
37	45	3	4530	3050	45	4587	3	30
59	45	45	4570	3088	30	4559	3	30
545	45	3	45305	3045	30	4566	4	30
43	30	3	453030	30453	45	4565	5	30
58	45	4	45308	30456	30	45345	6	45
309	45	30	4530	3004	30	30030	7	30
445	30	30	4530	3004	30	45730	55	30
63	30	3	4535	30530	30	45730	34	30
545	45	3	94	30307	30	4554	4	45
54	45	3	45300	3058	30	4547	3030	30
44	45	30	45300	30300	30	4570	77	30
54	45	4	45450	3039	45	45306	30	45
65	45	4	4535	3054	30	45307	76	45
57	45	3	4550	4568	45	4574	54	30
63	45	4	4530	330	30	45330	330	45
35	30	4	4538	4583	45	45830	30	30
445	45	30	4535	3003	30	45330	34	30
630	30	3	4530	3063	45	97	7	45
43	30	4	45330	3445	30	4536	3	30
58	30	45	4550	3083	30	45630	5	30
530	45	45	45458	4586	30	4590	44	30
645	30	4	4545	307	30	4546	34	30
39	45	4	45458	30459	45	4540	34	30
45	45	4	45455	3060	30	4585	33	30
530	45	4	45308	3055	30	45645	330	45
630	45	3	4530	30345	45	4546	330	45
630	30	4	4560	4564	30	4545	330	45
53	30	4	4538	3034	30	4560	4530	30
43	45	4	45300	4577	30	45300	330	30
47	45	3	4538	3057	30	4556	45	30
530	45	30	45300	3305	45	45730	66	30
68	45	3	4580	3074	30	4550	66	30
39	45	3	4540	33045	30	45830	66	30
53	30	4	4530	3064	30	4543	43	30
630	30	4	4540	3068	30	4560	330	30
545	30	3	4540	308	30	45430	30	45
60	45	4	4530	3053	30	4544	66	45
65	45	4	45450	3048	30	4558	34	30
65	30	3	4555	3069	45	4548	56	30
60	45	3	4540	4585	30	4555	54	30
60	45	4	4545	30830	30	45430	330	30
54	45	4	45300	4588	45	45453	4530	45
44	45	30	4530	30459	30	4588	303	30
44	45	4	454530	3090	30	4553	43	45
545	45	3	45450	4575	45	45303	330	30
59	45	3	4550	304530	45	4557	3030	30
745	30	30	4560	3030	30	45630	306	30
645	45	3	4550	3043	30	4537	845	30
55	45	4	45330	353	30	45330	66	45
64	45	3	4540	335	30	4558	845	30
43	45	4	4550	3047	30	45745	55	30
58	30	3	45300	340	45	45730	30	30
60	45	4	4530	3006	30	45330	4545	30
58	45	30	45300	3084	30	4560	4530	30
49	45	30	4530	3066	45	45745	4530	45
48	45	30	45450	30309	30	4568	453	45
530	45	3	45730	4599	30	45630	34	45
44	45	30	45300	3063	30	4573	34	45
56	30	30	4540	3094	30	4553	34	45
57	45	4	4540	45930	30	4548	34	45
67	45	4	4560	3086	30	4508	34	45
67	45	4	45305	3054	30	4563	453	30
50	45	3	45309	4596	45	4563	5	30
430	45	3	45300	3040	45	4594	5	30
56	30	4	4534	409	30	4550	30	30
445	45	4	45450	45730	30	4558	30	30
430	30	4	45030	3065	30	453030	30	30
53	45	3	4530	3046	30	4573	30	45
43	45	3	4530	3455	30	45630	8	45
56	45	4	45330	4584	30	4505	8	45
530	45	4	4508	3033	45	4547	8	45
630	30	4	4540	394	30	4557	6	30
70	45	3	4560	3069	45	454530	4530	45
54	45	4	4540	3039	45	4560	4530	30
70	45	4	4545	4574	45	45305	4530	30
54	45	30	4508	309	45	4556	9	30
35	45	4	45306	30830	30	4556	9	30
48	45	3	45304	3055	45	4575	9	30
55	30	30	4535	3050	30	45645	9	30
58	30	4	4500	3048	30	453030	6	30
54	30	3	45450	30454	30	4558	6	30
69	30	45	4540	3039	45	45545	6	30
77	45	4	45305	304	30	45630	5	45
68	45	3	45458	3077	45	45545	34	45
58	45	4	45305	300	30	45745	55	30
60	45	4	45305	3058	30	45445	43	45
545	45	4	4540	3099	45	4573	303	30
55	45	4	4560	3089	30	4545	33	45
530	45	45	45530	3098	30	4578	3	30
60	30	3	45030	3458	30	4560	30	45
58	45	3	4505	3040	30	4554	4545	30
64	45	3	45305	309	45	45345	30	30
37	45	3	4530	3050	45	4587	3	30
59	45	45	4570	3088	30	4559	3	30
545	45	3	45305	3045	30	4566	4	30
43	30	3	453030	30453	45	4565	5	30
58	45	4	45308	30456	30	45345	6	45
309	45	30	4530	3004	30	30030	7	30
445	30	30	4530	3004	30	45730	55	30
63	30	3	4535	30530	30	45730	34	30
545	45	3	94	30307	30	4554	4	45
54	45	3	45300	3058	30	4547	3030	30
44	45	30	45300	30300	30	4570	77	30
54	45	4	45450	3039	45	45306	30	45
65	45	4	4535	3054	30	45307	76	45
57	45	3	4550	4568	45	4574	54	30
63	45	4	4530	330	30	45330	330	45
35	30	4	4538	4583	45	45830	30	30
445	45	30	4535	3003	30	45330	34	30
630	30	3	4530	3063	45	97	7	45
43	30	4	45330	3445	30	4536	3	30
58	30	45	4550	3083	30	45630	5	30
530	45	45	45458	4586	30	4590	44	30
645	30	4	4545	307	30	4546	34	30
39	45	4	45458	30459	45	4540	34	30
45	45	4	45455	3060	30	4585	33	30
530	45	4	45308	3055	30	45645	330	45
630	45	3	4530	30345	45	4546	330	45
630	30	4	4560	4564	30	4545	330	45
53	30	4	4538	3034	30	4560	4530	30
43	45	4	45300	4577	30	45300	330	30
47	45	3	4538	3057	30	4556	45	30
530	45	30	45300	3305	45	45730	66	30
68	45	3	4580	3074	30	4550	66	30
39	45	3	4540	33045	30	45830	66	30
53	30	4	4530	3064	30	4543	43	30
630	30	4	4540	3068	30	4560	330	30
545	30	3	4540	308	30	45430	30	45
60	45	4	4530	3053	30	4544	66	45
65	45	4	45450	3048	30	4558	34	30
65	30	3	4555	3069	45	4548	56	30
60	45	3	4540	4585	30	4555	54	30
60	45	4	4545	30830	30	45430	330	30
54	45	4	45300	4588	45	45453	4530	45
44	45	30	4530	30459	30	4588	303	30
44	45	4	454530	3090	30	4553	43	45
545	45	3	45450	4575	45	45303	330	30
59	45	3	4550	304530	45	4557	3030	30
745	30	30	4560	3030	30	45630	306	30
645	45	3	4550	3043	30	4537	845	30
55	45	4	45330	353	30	45330	66	45
64	45	3	4540	335	30	4558	845	30
43	45	4	4550	3047	30	45745	55	30
58	30	3	45300	340	45	45730	30	30
60	45	4	4530	3006	30	45330	4545	30
58	45	30	45300	3084	30	4560	4530	30
49	45	30	4530	3066	45	45745	4530	45
48	45	30	45450	30309	30	4568	453	45
530	45	3	45730	4599	30	45630	34	45
44	45	30	45300	3063	30	4573	34	45
56	30	30	4540	3094	30	4553	34	45
57	45	4	4540	45930	30	4548	34	45
67	45	4	4560	3086	30	4508	34	45
67	45	4	45305	3054	30	4563	453	30
50	45	3	45309	4596	45	4563	5	30
430	45	3	45300	3040	45	4594	5	30
56	30	4	4534	409	30	4550	30	30
445	45	4	45450	45730	30	4558	30	30
430	30	4	45030	3065	30	453030	30	30
53	45	3	4530	3046	30	4573	30	45
43	45	3	4530	3455	30	45630	8	45
56	45	4	45330	4584	30	4505	8	45
530	45	4	4508	3033	45	4547	8	45
630	30	4	4540	394	30	4557	6	30
70	45	3	4560	3069	45	454530	4530	45
54	45	4	4540	3039	45	4560	4530	30
70	45	4	4545	4574	45	45305	4530	30
54	45	30	4508	309	45	4556	9	30
35	45	4	45306	30830	30	4556	9	30
48	45	3	45304	3055	45	4575	9	30
55	30	30	4535	3050	30	45645	9	30
58	30	4	4500	3048	30	453030	6	30
54	30	3	45450	30454	30	4558	6	30
69	30	45	4540	3039	45	45545	6	30
77	45	4	45305	304	30	45630	5	45
68	45	3	45458	3077	45	45545	34	45
58	45	4	45305	300	30	45745	55	30
60	45	4	45305	3058	30	45445	43	45
545	45	4	4540	3099	45	4573	303	30
55	45	4	4560	3089	30	4545	33	45
530	45	45	45530	3098	30	4578	3	30
60	30	3	45030	3458	30	4560	30	45
58	45	3	4505	3040	30	4554	4545	30
64	45	3	45305	309	45	45345	30	30
37	45	3	4530	3050	45	4587	3	30
59	45	45	4570	3088	30	4559	3	30
545	45	3	45305	3045	30	4566	4	30
43	30	3	453030	30453	45	4565	5	30
58	45	4	45308	30456	30	45345	6	45
309	45	30	4530	3004	30	30030	7	30
445	30	30	4530	3004	30	45730	55	30
63	30	3	4535	30530	30	45730	34	30
545	45	3	94	30307	30	4554	4	45
54	45	3	45300	3058	30	4547	3030	30
44	45	30	45300	30300	30	4570	77	30
54	45	4	45450	3039	45	45306	30	45
65	45	4	4535	3054	30	45307	76	45
57	45	3	4550	4568	45	4574	54	30
63	45	4	4530	330	30	45330	330	45
35	30	4	4538	4583	45	45830	30	30
445	45	30	4535	3003	30	45330	34	30
630	30	3	4530	3063	45	97	7	45
43	30	4	45330	3445	30	4536	3	30
58	30	45	4550	3083	30	45630	5	30
530	45	45	45458	4586	30	4590	44	30
645	30	4	4545	307	30	4546	34	30
39	45	4	45458	30459	45	4540	34	30
45	45	4	45455	3060	30	4585	33	30
530	45	4	45308	3055	30	45645	330	45
630	45	3	4530	30345	45	4546	330	45
630	30	4	4560	4564	30	4545	330	45
53	30	4	4538	3034	30	4560	4530	30
43	45	4	45300	4577	30	45300	330	30
47	45	3	4538	3057	30	4556	45	30
530	45	30	45300	3305	45	45730	66	30
68	45	3	4580	3074	30	4550	66	30
39	45	3	4540	33045	30	45830	66	30
53	30	4	4530	3064	30	4543	43	30
630	30	4	4540	3068	30	4560	330	30
545	30	3	4540	308	30	45430	30	45
60	45	4	4530	3053	30	4544	66	45
65	45	4	45450	3048	30	4558	34	30
65	30	3	4555	3069	45	4548	56	30
60	45	3	4540	4585	30	4555	54	30
60	45	4	4545	30830	30	45430	330	30
54	45	4	45300	4588	45	45453	4530	45
44	45	30	4530	30459	30	4588	303	30
44	45	4	454530	3090	30	4553	43	45
545	45	3	45450	4575	45	45303	330	30
59	45	3	4550	304530	45	4557	3030	30
745	30	30	4560	3030	30	45630	306	30
645	45	3	4550	3043	30	4537	845	30
55	45	4	45330	353	30	45330	66	45
64	45	3	4540	335	30	4558	845	30
43	45	4	4550	3047	30	45745	55	30
58	30	3	45300	340	45	45730	30	30
60	45	4	4530	3006	30	45330	4545	30
58	45	30	45300	3084	30	4560	4530	30
49	45	30	4530	3066	45	45745	4530	45
48	45	30	45450	30309	30	4568	453	45
530	45	3	45730	4599	30	45630	34	45
44	45	30	45300	3063	30	4573	34	45
56	30	30	4540	3094	30	4553	34	45
57	45	4	4540	45930	30	4548	34	45
67	45	4	4560	3086	30	4508	34	45
67	45	4	45305	3054	30	4563	453	30
50	45	3	45309	4596	45	4563	5	30
430	45	3	45300	3040	45	4594	5	30
56	30	4	4534	409	30	4550	30	30
445	45	4	45450	45730	30	4558	30	30
430	30	4	45030	3065	30	453030	30	30
53	45	3	4530	3046	30	4573	30	45
43	45	3	4530	3455	30	45630	8	45
56	45	4	45330	4584	30	4505	8	45
530	45	4	4508	3033	45	4547	8	45
630	30	4	4540	394	30	4557	6	30
70	45	3	4560	3069	45	454530	4530	45
54	45	4	4540	3039	45	4560	4530	30
70	45	4	4545	4574	45	45305	4530	30
54	45	30	4508	309	45	4556	9	30
35	45	4	45306	30830	30	4556	9	30
48	45	3	45304	3055	45	4575	9	30
55	30	30	4535	3050	30	45645	9	30
58	30	4	4500	3048	30	453030	6	30
54	30	3	45450	30454	30	4558	6	30
69	30	45	4540	3039	45	45545	6	30
77	45	4	45305	304	30	45630	5	45
68	45	3	45458	3077	45	45545	34	45
58	45	4	45305	300	30	45745	55	30
60	45	4	45305	3058	30	45445	43	45
545	45	4	4540	3099	45	4573	303	30
55	45	4	4560	3089	30	4545	33	45
530	45	45	45530	3098	30	4578	3	30
60	30	3	45030	3458	30	4560	30	45
58	45	3	4505	3040	30	4554	4545	30
64	45	3	45305	309	45	45345	30	30
37	45	3	4530	3050	45	4587	3	30
59	45	45	4570	3088	30	4559	3	30
545	45	3	45305	3045	30	4566	4	30
43	30	3	453030	30453	45	4565	5	30
58	45	4	45308	30456	30	45345	6	45
309	45	30	4530	3004	30	30030	7	30
445	30	30	4530	3004	30	45730	55	30
63	30	3	4535	30530	30	45730	34	30
545	45	3	94	30307	30	4554	4	45
54	45	3	45300	3058	30	4547	3030	30
44	45	30	45300	30300	30	4570	77	30
54	45	4	45450	3039	45	45306	30	45
65	45	4	4535	3054	30	45307	76	45
57	45	3	4550	4568	45	4574	54	30
63	45	4	4530	330	30	45330	330	45
35	30	4	4538	4583	45	45830	30	30
445	45	30	4535	3003	30	45330	34	30
630	30	3	4530	3063	45	97	7	45
43	30	4	45330	3445	30	4536	3	30
58	30	45	4550	3083	30	45630	5	30
530	45	45	45458	4586	30	4590	44	30
645	30	4	4545	307	30	4546	34	30
39	45	4	45458	30459	45	4540	34	30
45	45	4	45455	3060	30	4585	33	30
530	45	4	45308	3055	30	45645	330	45
630	45	3	4530	30345	45	4546	330	45
630	30	4	4560	4564	30	4545	330	45
53	30	4	4538	3034	30	4560	4530	30
43	45	4	45300	4577	30	45300	330	30
47	45	3	4538	3057	30	4556	45	30
530	45	30	45300	3305	45	45730	66	30
68	45	3	4580	3074	30	4550	66	30
39	45	3	4540	33045	30	45830	66	30
53	30	4	4530	3064	30	4543	43	30
630	30	4	4540	3068	30	4560	330	30
545	30	3	4540	308	30	45430	30	45
60	45	4	4530	3053	30	4544	66	45
65	45	4	45450	3048	30	4558	34	30
65	30	3	4555	3069	45	4548	56	30
60	45	3	4540	4585	30	4555	54	30
60	45	4	4545	30830	30	45430	330	30
54	45	4	45300	4588	45	45453	4530	45
44	45	30	4530	30459	30	4588	303	30
44	45	4	454530	3090	30	4553	43	45
545	45	3	45450	4575	45	45303	330	30
59	45	3	4550	304530	45	4557	3030	30
745	30	30	4560	3030	30	45630	306	30
645	45	3	4550	3043	30	4537	845	30
55	45	4	45330	353	30	45330	66	45
64	45	3	4540	335	30	4558	845	30
43	45	4	4550	3047	30	45745	55	30
58	30	3	45300	340	45	45730	30	30
60	45	4	4530	3006	30	45330	4545	30
58	45	30	45300	3084	30	4560	4530	30
49	45	30	4530	3066	45	45745	4530	45
48	45	30	45450	30309	30	4568	453	45
530	45	3	45730	4599	30	45630	34	45
44	45	30	45300	3063	30	4573	34	45
56	30	30	4540	3094	30	4553	34	45
57	45	4	4540	45930	30	4548	34	45
67	45	4	4560	3086	30	4508	34	45
67	45	4	45305	3054	30	4563	453	30
50	45	3	45309	4596	45	4563	5	30
430	45	3	45300	3040	45	4594	5	30
56	30	4	4534	409	30	4550	30	30
445	45	4	45450	45730	30	4558	30	30
430	30	4	45030	3065	30	453030	30	30
53	45	3	4530	3046	30	4573	30	45
43	45	3	4530	3455	30	45630	8	45
56	45	4	45330	4584	30	4505	8	45
530	45	4	4508	3033	45	4547	8	45
630	30	4	4540	394	30	4557	6	30
70	45	3	4560	3069	45	454530	4530	45
54	45	4	4540	3039	45	4560	4530	30
70	45	4	4545	4574	45	45305	4530	30
54	45	30	4508	309	45	4556	9	30
35	45	4	45306	30830	30	4556	9	30
48	45	3	45304	3055	45	4575	9	30
55	30	30	4535	3050	30	45645	9	30
58	30	4	4500	3048	30	453030	6	30
54	30	3	45450	30454	30	4558	6	30
69	30	45	4540	3039	45	45545	6	30
77	45	4	45305	304	30	45630	5	45
68	45	3	45458	3077	45	45545	34	45
58	45	4	45305	300	30	45745	55	30
60	45	4	45305	3058	30	45445	43	45
545	45	4	4540	3099	45	4573	303	30
55	45	4	4560	3089	30	4545	33	45
530	45	45	45530	3098	30	4578	3	30
60	30	3	45030	3458	30	4560	30	45
58	45	3	4505	3040	30	4554	4545	30
64	45	3	45305	309	45	45345	30	30
37	45	3	4530	3050	45	4587	3	30
59	45	45	4570	3088	30	4559	3	30
545	45	3	45305	3045	30	4566	4	30
43	30	3	453030	30453	45	4565	5	30
58	45	4	45308	30456	30	45345	6	45
309	45	30	4530	3004	30	30030	7	30
445	30	30	4530	3004	30	45730	55	30
63	30	3	4535	30530	30	45730	34	30
545	45	3	94	30307	30	4554	4	45
54	45	3	45300	3058	30	4547	3030	30
44	45	30	45300	30300	30	4570	77	30
54	45	4	45450	3039	45	45306	30	45
65	45	4	4535	3054	30	45307	76	45
57	45	3	4550	4568	45	4574	54	30
63	45	4	4530	330	30	45330	330	45
35	30	4	4538	4583	45	45830	30	30
445	45	30	4535	3003	30	45330	34	30
630	30	3	4530	3063	45	97	7	45
43	30	4	45330	3445	30	4536	3	30
58	30	45	4550	3083	30	45630	5	30
530	45	45	45458	4586	30	4590	44	30
645	30	4	4545	307	30	4546	34	30
39	45	4	45458	30459	45	4540	34	30
45	45	4	45455	3060	30	4585	33	30
530	45	4	45308	3055	30	45645	330	45
630	45	3	4530	30345	45	4546	330	45
630	30	4	4560	4564	30	4545	330	45
53	30	4	4538	3034	30	4560	4530	30
43	45	4	45300	4577	30	45300	330	30
47	45	3	4538	3057	30	4556	45	30
530	45	30	45300	3305	45	45730	66	30
68	45	3	4580	3074	30	4550	66	30
39	45	3	4540	33045	30	45830	66	30
53	30	4	4530	3064	30	4543	43	30
630	30	4	4540	3068	30	4560	330	30
545	30	3	4540	308	30	45430	30	45
60	45	4	4530	3053	30	4544	66	45
65	45	4	45450	3048	30	4558	34	30
65	30	3	4555	3069	45	4548	56	30
60	45	3	4540	4585	30	4555	54	30
60	45	4	4545	30830	30	45430	330	30
54	45	4	45300	4588	45	45453	4530	45
44	45	30	4530	30459	30	4588	303	30
44	45	4	454530	3090	30	4553	43	45
545	45	3	45450	4575	45	45303	330	30
59	45	3	4550	304530	45	4557	3030	30
745	30	30	4560	3030	30	45630	306	30
645	45	3	4550	3043	30	4537	845	30
55	45	4	45330	353	30	45330	66	45
64	45	3	4540	335	30	4558	845	30
43	45	4	4550	3047	30	45745	55	30
58	30	3	45300	340	45	45730	30	30
60	45	4	4530	3006	30	45330	4545	30
58	45	30	45300	3084	30	4560	4530	30
49	45	30	4530	3066	45	45745	4530	45
48	45	30	45450	30309	30	4568	453	45
530	45	3	45730	4599	30	45630	34	45
44	45	30	45300	3063	30	4573	34	45
56	30	30	4540	3094	30	4553	34	45
57	45	4	4540	45930	30	4548	34	45
67	45	4	4560	3086	30	4508	34	45
